last_close,predict,residual,LOOKBACK
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1567179075435596,1.15965,-0.0029320924564404383,0.001029877137998716,0.0011834721245134298,120,256,64,64,5,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.160778584953539,1.15965,0.001128584953538958,0.0022928140279896655,0.002216819029014844,120,256,64,64,6,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.159152454732681,1.15965,-0.0004975452673190439,0.0013731748741776801,0.0013065792096313088,120,512,64,64,1,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.157336285244831,1.15965,-0.0023137147551690607,0.0014726123369585436,0.0017296620411798359,120,512,64,64,2,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1567636083352808,1.15965,-0.0028863916647192678,0.0012882838558513098,0.0020824237610213457,120,512,64,64,3,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1576362304188048,1.15965,-0.002013769581195257,0.0014071081524702888,0.001173806021688506,120,512,64,64,4,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1584183197939466,1.15965,-0.0012316802060534648,0.001867122530268553,0.0015933390182908624,120,512,64,64,5,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1613255859262628,1.15965,0.0016755859262627126,0.4691429158242849,0.04094403795897961,120,512,64,64,6,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1583338793931128,1.15965,-0.0013161206068872389,0.0004923062684744538,0.0006445455442718772,120,8,64,128,1,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1571453092219153,1.15965,-0.002504690778084795,0.0004995071335251151,0.0007376495137058582,120,8,64,128,2,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1566819951724345,1.15965,-0.00296800482756554,0.0005351963580957883,0.0012388761046978963,120,8,64,128,3,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1576256240337972,1.15965,-0.0020243759662028626,0.0005990416361396437,0.000586858476146259,120,8,64,128,4,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1576001653157355,1.15965,-0.002049834684264562,0.00069607630827581,0.0007270071883884735,120,8,64,128,5,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.158812354633579,1.15965,-0.0008376453664211692,0.0008263481097742351,0.0006268364267305233,120,8,64,128,6,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1588521294258685,1.15965,-0.0007978705741316094,0.0004733183140530469,0.0004690766196663623,120,16,64,128,1,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1578912248846054,1.15965,-0.001758775115394684,0.00047764858878222773,0.0005915678944242805,120,16,64,128,2,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.156610856026911,1.15965,-0.00303914397308902,0.0005527738820240841,0.0008544708426154848,120,16,64,128,3,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1593402980537209,1.15965,-0.0003097019462792172,0.0005763926749531148,0.0006553046373599686,120,16,64,128,4,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.155210524712226,1.15965,-0.004439475287774108,0.0006830176068543634,0.0008320981669968228,120,16,64,128,5,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1563925104396107,1.15965,-0.003257489560389404,0.0008702468479088081,0.0009827280016160773,120,16,64,128,6,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1587601915836006,1.15965,-0.0008898084163995179,0.0004661395607703162,0.0006390650633898659,120,32,64,128,1,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1589616008953205,1.15965,-0.000688399104679549,0.0005237289536154344,0.0006270539449290552,120,32,64,128,2,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1571438429952519,1.15965,-0.0025061570047482107,0.0005023361507019195,0.0009597974587030386,120,32,64,128,3,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.154668329704677,1.15965,-0.004981670295323148,0.0005832458872994283,0.0012003234624455965,120,32,64,128,4,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1564646644040517,1.15965,-0.0031853355959483576,0.0007555277623756548,0.0010079248864386524,120,32,64,128,5,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1562413838779348,1.15965,-0.0034086161220652222,0.001051137474839876,0.0016777945799194872,120,32,64,128,6,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1584083107605427,1.15965,-0.0012416892394573331,0.0005340013330845604,0.0007831542928052398,120,64,64,128,1,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1586390547876615,1.15965,-0.0010109452123385765,0.0005103716518696717,0.0007078597166885933,120,64,64,128,2,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1587954149639554,1.15965,-0.0008545850360446305,0.0005468358671910559,0.0007875889514719184,120,64,64,128,3,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1558235126728917,1.15965,-0.00382648732710833,0.0006206752493595466,0.0010072582014030418,120,64,64,128,4,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1525594341727448,1.15965,-0.007090565827255313,0.0008604075832035727,0.0023814848290595156,120,64,64,128,5,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1548731364536426,1.15965,-0.004776863546357424,0.0011134527912639524,0.0016557126401517636,120,64,64,128,6,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.157969780014526,1.15965,-0.001680219985473963,0.000618931132917985,0.00127284277531987,120,128,64,128,1,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1557728396078792,1.15965,-0.0038771603921208264,0.0006415268899917675,0.0013973725928316037,120,128,64,128,2,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1556172057568306,1.15965,-0.004032794243169491,0.0006945380905213264,0.0018289107075617767,120,128,64,128,3,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1543700951284772,1.15965,-0.005279904871522856,0.0007351496028721344,0.0015586432209835411,120,128,64,128,4,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1568468845792963,1.15965,-0.0028031154207037723,0.0008576286476081571,0.000940280755271371,120,128,64,128,5,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1569166593194522,1.15965,-0.002733340680547869,0.0014881118712275145,0.002458186608213836,120,128,64,128,6,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1588870269780762,1.15965,-0.0007629730219238517,0.0008066573408984531,0.0016305317926125075,120,256,64,128,1,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1569243875558244,1.15965,-0.0027256124441756846,0.0008398997233598493,0.0014793417350842785,120,256,64,128,2,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1555971096270288,1.15965,-0.004052890372971296,0.0008869451427390465,0.0015867116132703347,120,256,64,128,3,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1558733915317951,1.15965,-0.003776608468204934,0.0008627289756147477,0.0013000574350977938,120,256,64,128,4,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1574652622805677,1.15965,-0.0021847377194323947,0.0011092148376449656,0.0013134086188167715,120,256,64,128,5,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.156860827308772,1.15965,-0.0027891726912281367,0.0019535160838411404,0.0030295114832906388,120,256,64,128,6,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1588080883212735,1.15965,-0.0008419116787266034,0.0011686139489309145,0.0012549492472317069,120,512,64,128,1,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1598834705457124,1.15965,0.00023347054571232206,0.0014766194448710824,0.00183085523894988,120,512,64,128,2,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1541911374125413,1.15965,-0.005458862587458757,0.0014127028997068126,0.0020789423724636436,120,512,64,128,3,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1590220691690154,1.15965,-0.0006279308309846687,0.0017881756633496247,0.0018174298806115986,120,512,64,128,4,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1562602208177086,1.15965,-0.0033897791822914414,0.0020112158336605015,0.002065184840466827,120,512,64,128,5,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.153361080024819,1.15965,-0.0062889199751809954,0.09804695648833728,0.007907428196631372,120,512,64,128,6,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1587974581779634,1.15965,-0.0008525418220366454,0.0004392302065597678,0.0004679270180640275,120,8,128,32,1,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.158435290009959,1.15965,-0.0012147099900410296,0.0004514611797566582,0.00043164526484420053,120,8,128,32,2,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1588648197534026,1.15965,-0.0007851802465974611,0.00048163910354722273,0.000373013825514808,120,8,128,32,3,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1584423733781226,1.15965,-0.0012076266218774556,0.0005610574422067072,0.0005142353181313195,120,8,128,32,4,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.16020043005826,1.15965,0.0005504300582599431,0.0006331488601631189,0.0016275992843960267,120,8,128,32,5,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1576337256149214,1.15965,-0.0020162743850786757,0.0007688471921240634,0.0004729061837334202,120,8,128,32,6,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.159123082682807,1.15965,-0.0005269173171931207,0.00040852907313280025,0.00040331200145770615,120,16,128,32,1,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.158336078733108,1.15965,-0.0013139212668920042,0.00043367636608863415,0.0003986761402162441,120,16,128,32,2,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.158091887506821,1.15965,-0.0015581124931791646,0.0004788217644023664,0.00045867924913741613,120,16,128,32,3,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1577304728164075,1.15965,-0.001919527183592562,0.0005065113210930037,0.0009751368772226553,120,16,128,32,4,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1570473605291356,1.15965,-0.0026026394708644762,0.0006173279408943877,0.000574321584607764,120,16,128,32,5,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1573685150790816,1.15965,-0.0022814849209185084,0.0008555262428356188,0.0005713207167271042,120,16,128,32,6,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1585942975399508,1.15965,-0.0010557024600492682,0.00041220315593591114,0.00038567203167379677,120,32,128,32,1,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.158868767025647,1.15965,-0.0007812329743530633,0.0004227514675634565,0.00040195112036692595,120,32,128,32,2,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1589262485413239,1.15965,-0.0007237514586762028,0.0004288556519604053,0.0003981721673624587,120,32,128,32,3,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1581756355228414,1.15965,-0.0014743644771586517,0.0004906427215116544,0.0004880189143687648,120,32,128,32,4,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1587401192121012,1.15965,-0.0009098807878988868,0.0006773347972021023,0.0005179016106688859,120,32,128,32,5,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1582785293365672,1.15965,-0.0013714706634329055,0.0009317238487658197,0.0013292841398745226,120,32,128,32,6,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1587332734269618,1.15965,-0.0009167265730383178,0.00044553519080345257,0.00040914162346803677,120,64,128,32,1,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1587050519577333,1.15965,-0.0009449480422667467,0.00043725903856867284,0.0004766292178642172,120,64,128,32,2,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1592559119575783,1.15965,-0.00039408804242180295,0.0004589378763623058,0.0004263063774254615,120,64,128,32,3,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.158706185568163,1.15965,-0.0009438144318369979,0.0004970459589085061,0.0004890446285478389,120,64,128,32,4,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1573308988982687,1.15965,-0.002319101101731391,0.0006986173374081353,0.0006529620181819878,120,64,128,32,5,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1594083350437574,1.15965,-0.00024166495624267093,0.0010982629521141718,0.0015649567044769914,120,64,128,32,6,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1580863144878826,1.15965,-0.0015636855121174964,0.0005191939345446045,0.0004997097999782851,120,128,128,32,1,1,5
last_close,predict,target_value,residual,train_loss,test_loss,LOOKBACK,BATCH_SIZE,HIDDEN_SIZE,CONV1_SIZE,NUM_LAYERS,OUTPUT_SIZE,EPOCHS
1.15878,1.1590223712388605,1.15965,-0.0006276287611395315,0.0004735659828069262,0.0005165071219940168,120,128,128,32,2,1,5
